"binomial","sub_tsn","acc_tsn","syn_author","syn_name","syn_tsn","acc_name","acc_author","match","multiple_matches","pattern_match","uri","ids","class"
"Notropis hudsonius","163404","163404","(Clinton, 1824)","Notropis hudsonius hudsonius","163406","Notropis hudsonius",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163404",NA,NA
"Notropis stramineus","163419","163419","(Girard, 1856)","Notropis ludibundus","640232","Notropis stramineus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163419",NA,NA
"Rhinichthys atratulus","163382","163382","(Hermann, 1804)","Rhinichthys atratulus atratulus","163383","Rhinichthys atratulus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163382",NA,NA
"Rutilus rutilus","163761","163761","(Linnaeus, 1758)","Ritulus ritulus","163617","Rutilus rutilus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163761",NA,NA
"Rutilus rutilus","163761","163761","(Linnaeus, 1758)","Leuciscus rutilus","163762","Rutilus rutilus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163761",NA,NA
"Rutilus rutilus","163761","163761","(Heckel, 1836)","Abramidopsis leuckartii","203370","Rutilus rutilus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163761",NA,NA
"Rutilus rutilus","163761","163761","Heckel, 1836","Abramis leuckartii","203371","Rutilus rutilus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163761",NA,NA
"Scardinius erythrophthalmus","163613","163613","(Bean, 1903)","Notemigonus crysoleucas roseus","641824","Scardinius erythrophthalmus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163613",NA,NA
"Siphateles bicolor","913989","913989","(Girard, 1856)","Gila bicolor","163544","Siphateles bicolor",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=913989",NA,NA
"Siphateles bicolor","913989","913989","Girard, 1856","Algansea bicolor","639519","Siphateles bicolor",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=913989",NA,NA
"Hysterocarpus traskii","553322","553322","Gibbons, 1854","Hysterocarpus traski","169763","Hysterocarpus traskii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=553322",NA,NA
"Engraulis japonicus","161835","161835","Houttuyn, 1782","Spratelloides japonicus","161787","Engraulis japonicus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161835",NA,NA
"Engraulis japonicus","161835","161835","Hardenberg, 1933","Stolephorus celebicus","678164","Engraulis japonicus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161835",NA,NA
"Esox masquinongy","162144","162144","Kirtland, 1854","Esox ohiensis","913953","Esox masquinongy",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162144",NA,NA
"Fundulus heteroclitus","165647","165647","Walbaum, 1792","Cobitis macrolepidota","646906","Fundulus heteroclitus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=165647",NA,NA
"Pomatoschistus minutus","171978","171978","Pallas, 1770","Gobius minutus","171979","Pomatoschistus minutus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=171978",NA,NA
"Ameiurus catus","164037","164037","(Linnaeus, 1758)","Ictalurus catus","164038","Ameiurus catus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164037",NA,NA
"Ameiurus catus","164037","164037","Lesueur, 1819","Pimelodus albidus","1176303","Ameiurus catus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164037",NA,NA
"Ameiurus catus","164037","164037","Linnaeus, 1758","Silurus catus","1176309","Ameiurus catus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164037",NA,NA
"Ameiurus catus","164037","164037","Stauffer, 1869","Ichthaelurus kevinskii","1176319","Ameiurus catus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164037",NA,NA
"Ameiurus catus","164037","164037","Cope, 1870","Amiurus lophius","1176321","Ameiurus catus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164037",NA,NA
"Ameiurus catus","164037","164037","Girard, 1859","Pimelodus lynx","1176322","Ameiurus catus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164037",NA,NA
"Ameiurus catus","164037","164037","Stauffer, 1869","Ichthyaelurus mccaskei","1176324","Ameiurus catus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164037",NA,NA
"Ameiurus catus","164037","164037","Cope, 1870","Amiurus niveiventris","1176330","Ameiurus catus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164037",NA,NA
"Ameiurus melas","164039","164039","(Rafinesque, 1820)","Ictalurus melas","164040","Ameiurus melas",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164039",NA,NA
"Ameiurus melas","164039","164039","Cope, 1880","Amiurus brachyacanthus","1176307","Ameiurus melas",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164039",NA,NA
"Ameiurus melas","164039","164039","Girard, 1858","Pimelodus catulus","1176308","Ameiurus melas",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164039",NA,NA
"Ameiurus melas","164039","164039","Girard, 1859","Pimelodus confinis","1176311","Ameiurus melas",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164039",NA,NA
"Ameiurus melas","164039","164039","Gilbert, 1884","Amiurus cragini","1176312","Ameiurus melas",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164039",NA,NA
"Ameiurus melas","164039","164039","Girard, 1859","Pimelodus cupreoides","1176313","Ameiurus melas",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164039",NA,NA
"Ameiurus melas","164039","164039","Rafinesque, 1820","Silurus melas","1176325","Ameiurus melas",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164039",NA,NA
"Ameiurus melas","164039","164039","Gill, 1861","Amiurus obesus","1176331","Ameiurus melas",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164039",NA,NA
"Ameiurus natalis","164041","164041","(Lesueur, 1819)","Ictalurus natalis","164042","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Girard, 1858","Pimelodus ailurus","1176302","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Girard, 1858","Pimelodus antoniensis","1176304","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Cope, 1880","Amiurus bolli","1176306","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Richardson, 1836","Silurus coenosus","1176310","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Jordan, 1877","Amiurus erebennus","1176315","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Girard, 1858","Pimelodus felinus","1176316","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Rafinesque, 1820","Silurus lividus","1176320","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Lesueur, 1819","Pimelodus natalis","1176327","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Cope, 1883","Amiurus prosthistius","1176334","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Girard, 1859","Pimelodus puma","1176336","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Rafinesque, 1820","Silurus xanthocephalus","1176339","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus natalis","164041","164041","Rafinesque, 1820","Silurus lividus fuscatus","1176396","Ameiurus natalis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164041",NA,NA
"Ameiurus nebulosus","164043","164043","(Lesueur, 1819)","Ictalurus nebulosus","164044","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","DeKay, 1842","Pimelodus atrarius","1176305","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","Girard, 1859","Pimelodus dekayi","1176314","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","Agassiz, 1850","Pimelodus felis","1176317","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","Girard, 1859","Pimelodus hoyi","1176318","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","Holbrook, 1855","Pimelodus marmoratus","1176323","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","Cope, 1870","Amiurus mispilliensis","1176326","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","Lesueur, 1819","Pimelodus nebulosus","1176328","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","Cope, 1864","Gronias nigrilabris","1176329","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","DeKay, 1842","Pimelodus pullus","1176335","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","Thompson, 1842","Pimelodus vulgaris","1176337","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","Girard, 1859","Pimelodus vulpeculus","1176338","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ameiurus nebulosus","164043","164043","Harka and Pinter, 1990","Ictalurus nebulosus pannonicus","1176397","Ameiurus nebulosus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164043",NA,NA
"Ictalurus punctatus","163998","163998","Rafinesque, 1818","Silurus punctatus","163999","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Heilprin, 1887","Ictalurus okeechobeensis","1176332","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Evermann and Kendall, 1898","Ictalurus anguilla","1176341","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Rafinesque, 1820","Silurus argentinus","1176342","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Rafinesque, 1820","Pimelodus argyrus","1176343","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Gill, 1859","Synechoglanis beadlei","1176346","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Richardson, 1836","Silurus borealis","1176347","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Lesueur, 1819","Pimelodus caudafurcatus","1176348","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Valenciennes in Cuvier and Valenciennes, 1840","Pimelodus furcifer","1176352","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Hough, 1852","Pimelodus gracilis","1176353","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Girard, 1859","Pimelodus graciosus","1176354","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Abbott, 1861","Pimelodus hammondii","1176355","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Girard, 1859","Pimelodus houghi","1176356","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Rafinesque, 1820","Silurus maculatus","1176358","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Girard, 1859","Pimelodus megalops","1176360","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Lesueur, 1819","Pimelodus nigricans","1176363","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Abbott, 1861","Pimelodus notatus","1176364","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Girard, 1858","Pimelodus olivaceus","1176366","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Rafinesque, 1820","Silurus pallidus","1176367","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Jordan, 1877","Ichthaelurus robustus","1176370","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Gill, 1861","Ictalurus simpsonii","1176371","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Girard, 1858","Pimelodus vulpes","1176372","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Rafinesque, 1820","Silurus maculatus erythroptera","1176398","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Rafinesque, 1820","Silurus pallidus leucoptera","1176399","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Rafinesque, 1820","Silurus pallidus marginatus","1176400","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Ictalurus punctatus","163998","163998","Rafinesque, 1820","Silurus cerulescens melanurus","1176401","Ictalurus punctatus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163998",NA,NA
"Halichoeres nigrescens","170529","170529","Smith, 1947","Halichoeres dianthus","170518","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","(Bleeker, 1857)","Halichoeres javanicus","170521","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Marion de Procé, 1822","Labrus baccatus","613772","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Cuvier, 1829","Labrus mola","613773","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Richardson, 1846","Julis exornatus","613774","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Bleeker, 1857","Julis javanicus","613775","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Bleeker, 1862","Halichoeres kneri","613776","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Steindachner, 1866","Platyglossus dubius","613777","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Steindachner, 1870","Platyglossus dayi","613778","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Steindachner, 1870","Platyglossus ransonneti","613779","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Macleay, 1878","Platyglossus immaculatus","613780","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","De Vis, 1885","Platyglossus amabilis","613781","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Day, 1888","Platyglossus roseus","613782","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Jatzow and Lenz, 1898","Platyglossus maculatus","613783","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Fowler and Bean, 1928","Halichoeres leucostigma","613784","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Bloch and Schneider, 1801","Labrus nigrescens","613788","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Halichoeres nigrescens","170529","170529","Valenciennes in Cuvier and Valenciennes, 1839","Julis dussumieri","614913","Halichoeres nigrescens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=170529",NA,NA
"Notolabrus celidotus","614004","614004","(Bloch and Schneider, 1801)","Pseudolabrus celidotus","170777","Notolabrus celidotus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=614004",NA,NA
"Notolabrus celidotus","614004","614004","Bloch and Schneider, 1801","Labrus celidotus","614005","Notolabrus celidotus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=614004",NA,NA
"Notolabrus celidotus","614004","614004","(Valenciennes in Cuvier and Valenciennes, 1839)","Notolabrus poecilopleura","614006","Notolabrus celidotus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=614004",NA,NA
"Notolabrus celidotus","614004","614004","Richardson and Solander in Richardson, 1843","Julis notatus","614007","Notolabrus celidotus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=614004",NA,NA
"Notolabrus celidotus","614004","614004","Richardson, 1846","Labrus botryocosmus","614008","Notolabrus celidotus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=614004",NA,NA
"Notolabrus celidotus","614004","614004","Valenciennes in Cuvier and Valenciennes, 1839","Labrus poecilopleura","614941","Notolabrus celidotus",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=614004",NA,NA
"Monacanthus chinensis","173185","173185","Osbeck, 1765","Balistes chinensis","1054729","Monacanthus chinensis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173185",NA,NA
"Monacanthus chinensis","173185","173185","Richardson, 1843","Monacanthus megalourus","1055079","Monacanthus chinensis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173185",NA,NA
"Monacanthus chinensis","173185","173185","Bory de Saint-Vincent, 1822","Balistes mylii","1055080","Monacanthus chinensis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173185",NA,NA
"Monacanthus chinensis","173185","173185","Gronow in Gray, 1854","Balistes granulosus","1055082","Monacanthus chinensis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173185",NA,NA
"Monacanthus chinensis","173185","173185","Lesson, 1831","Monacanthus bifilamentosus","1055083","Monacanthus chinensis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173185",NA,NA
"Monacanthus chinensis","173185","173185","Fraser-Brunner, 1941","Monacanthus macrolepis","1055084","Monacanthus chinensis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173185",NA,NA
"Monacanthus chinensis","173185","173185","Cuvier, 1816","Balistes geographicus","1055085","Monacanthus chinensis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173185",NA,NA
"Monacanthus chinensis","173185","173185","Gmelin, 1789","Balistes sinensis","1055088","Monacanthus chinensis",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173185",NA,NA
