"genus","species","latitude","longitude","population_id","location_description","acclim_temp","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage","phylum","class","order","family","realm_general","realm_specific","source","original_compilation","notes","extractor","ref","citation_Rohr","reference_Comte","genus_species"
"Cyprinus","carpio",26.47,99.15,"Cyprinus carpio_26.47_99.15","Dahuofang reservoir Yingpan China",10,NA,28.3,"tmax",NA,"SD",NA,NA,"death",0.3,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Sheng & Xu 2008",NA,177,"Cyprinus carpio"
"Cyprinus","carpio",26.47,99.15,"Cyprinus carpio_26.47_99.15","Dahuofang reservoir Yingpan China",15,NA,29.2,"tmax",NA,"SD",NA,NA,"death",0.3,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Sheng & Xu 2008",NA,177,"Cyprinus carpio"
"Cyprinus","carpio",26.47,99.15,"Cyprinus carpio_26.47_99.15","Dahuofang reservoir Yingpan China",20,NA,33.5,"tmax",NA,"SD",NA,NA,"death",0.3,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Sheng & Xu 2008",NA,177,"Cyprinus carpio"
"Cyprinus","carpio",26.47,99.15,"Cyprinus carpio_26.47_99.15","Dahuofang reservoir Yingpan China",25,NA,35.2,"tmax",NA,"SD",NA,NA,"death",0.3,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Sheng & Xu 2008",NA,177,"Cyprinus carpio"
"Cyprinus","carpio",26.47,99.15,"Cyprinus carpio_26.47_99.15","Dahuofang reservoir Yingpan China",30,NA,37.2,"tmax",NA,"SD",NA,NA,"death",0.3,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Sheng & Xu 2008",NA,177,"Cyprinus carpio"
"Cyprinus","carpio",26.47,99.15,"Cyprinus carpio_26.47_99.15","Dahuofang reservoir Yingpan China",35,NA,37.3,"tmax",NA,"SD",NA,NA,"death",0.3,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Sheng & Xu 2008",NA,177,"Cyprinus carpio"
"Cyprinus","carpio",52.34,18.35,"Cyprinus carpio_52.34_18.35","Lichenskie Lake Poland",27.3,NA,40.6,"tmax",0.55,"SD",8,NA,"death",0.03,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Horoszewicz 1973",NA,95,"Cyprinus carpio"
"Cyprinus","carpio",48.96,16.55,"Cyprinus carpio_48.96_16.55","Pohofelice Czech Republic",26.7,NA,40.2,"tmax",0.28,"SD",10,NA,"death",0.09,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Horoszewicz 1973",NA,95,"Cyprinus carpio"
"Cyprinus","carpio",48.96,16.55,"Cyprinus carpio_48.96_16.55","Pohofelice Czech Republic",24.5,NA,39.7,"tmax",0.15,"SD",10,NA,"death",0.09,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Horoszewicz 1973",NA,95,"Cyprinus carpio"
"Cyprinus","carpio",48.96,16.55,"Cyprinus carpio_48.96_16.55","Pohofelice Czech Republic",24.5,NA,40.9,"tmax",0.41,"SD",10,NA,"death",0.1,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Horoszewicz 1973",NA,95,"Cyprinus carpio"
"Gobio","gobio",52.34,18.35,"Gobio gobio_52.34_18.35","Lichenskie Lake Poland",25.5,NA,36.7,"tmax",0.33,"SD",20,NA,"death",0.11,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Horoszewicz 1973",NA,95,"Gobio gobio"
"Gobio","gobio",NA,NA,"Gobio gobio_Tissot & Souchon 2008",NA,15,NA,27.2,"tmax",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Tissot & Souchon 2008",NA,199,"Gobio gobio"
"Gobio","gobio",NA,NA,"Gobio gobio_Tissot & Souchon 2008",NA,20,NA,28.6,"tmax",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Tissot & Souchon 2008",NA,199,"Gobio gobio"
"Leuciscus","idus",NA,NA,"Leuciscus idus_EIFAC 1969",NA,30,NA,35.8,"tmax",NA,"SD",NA,NA,"death",0.05,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"EIFAC 1969",NA,65,"Leuciscus idus"
"Leuciscus","idus",52.34,18.35,"Leuciscus idus_52.34_18.35","Lichenskie Lake Poland",25,NA,37.9,"tmax",0.49,"SD",NA,NA,"death",0.11,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Horoszewicz 1973",NA,95,"Leuciscus idus"
"Luxilus","chrysocephalus",NA,NA,"Luxilus chrysocephalus_Beitinger et al. 2000",NA,26,NA,36.2,"tmax",0.48,"SD",8,NA,"LOE",0.017,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Beitinger et al. 2000",NA,12,"Luxilus chrysocephalus"
"Luxilus","chrysocephalus",NA,NA,"Luxilus chrysocephalus_Beitinger et al. 2000",NA,11,NA,30.8,"tmax",1.8,"SD",8,NA,"LOE",1,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Beitinger et al. 2000",NA,12,"Luxilus chrysocephalus"
"Luxilus","chrysocephalus",39.97,-82.81,"Luxilus chrysocephalus_39.97_-82.81","Indian Creek Ohio US",24,NA,36.2,"tmax",1,"SD",6,NA,"LOE",0.8,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Mundahl 1990",NA,140,"Luxilus chrysocephalus"
"Luxilus","cornutus",38.32,-92.54,"Luxilus cornutus_38.32_-92.54","Missouri US",26,NA,35.7,"tmax",0.39,"SD",18,NA,"LOE",0.017,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Beitinger et al. 2000",NA,12,"Luxilus cornutus"
"Luxilus","cornutus",NA,NA,"Luxilus cornutus_Beitinger et al. 2000",NA,15,NA,31.9,"tmax",0.48,"SD",8,NA,"OS",1,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Beitinger et al. 2000",NA,12,"Luxilus cornutus"
"Luxilus","cornutus",43.64,-79.49,"Luxilus cornutus_43.64_-79.49","Toronto Ontario Canada",5,NA,26.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Luxilus cornutus"
"Luxilus","cornutus",43.64,-79.49,"Luxilus cornutus_43.64_-79.49","Toronto Ontario Canada",10,NA,28.6,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Luxilus cornutus"
"Luxilus","cornutus",43.64,-79.49,"Luxilus cornutus_43.64_-79.49","Toronto Ontario Canada",15,NA,30.3,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Luxilus cornutus"
"Luxilus","cornutus",35.96,-83.92,"Luxilus cornutus_35.96_-83.92","Knoxville Tenesee US",25,NA,32.3,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Luxilus cornutus"
"Luxilus","cornutus",NA,NA,"Luxilus cornutus_Hart 1952",NA,20,NA,31,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Luxilus cornutus"
"Luxilus","cornutus",42.6,-78.47,"Luxilus cornutus_42.6_-78.47","Buffalo creek Erie County New York US",15,28,31.95,"tmax",0.39,"SD",10,NA,"OS",1,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Kowaski et al. 1978",NA,108,"Luxilus cornutus"
"Luxilus","cornutus",42.6,-78.47,"Luxilus cornutus_42.6_-78.47","Buffalo creek Erie County New York US",15,28,30.63,"tmax",1.24,"SD",16,NA,"OS",1,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Kowaski et al. 1978",NA,108,"Luxilus cornutus"
"Luxilus","cornutus",45.73,-78.4,"Luxilus cornutus_45.73_-78.4","Lake Opeongo Ontario Canada",26,NA,32,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Luxilus cornutus"
"Luxilus","cornutus",43.64,-79.49,"Luxilus cornutus_43.64_-79.49","Toronto Ontario Canada",5,NA,26.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Luxilus cornutus"
"Luxilus","cornutus",43.64,-79.49,"Luxilus cornutus_43.64_-79.49","Toronto Ontario Canada",10,NA,28.6,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Luxilus cornutus"
"Luxilus","cornutus",43.64,-79.49,"Luxilus cornutus_43.64_-79.49","Toronto Ontario Canada",15,NA,30.3,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Luxilus cornutus"
"Luxilus","cornutus",40.79,-73.91,"Luxilus cornutus_40.79_-73.91","New York US",3.02,NA,30.6,"tmax",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Luxilus cornutus"
"Luxilus","cornutus",40.79,-73.91,"Luxilus cornutus_40.79_-73.91","New York US",17.43,NA,31.9,"tmax",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Luxilus cornutus"
"Luxilus","cornutus",NA,NA,"Luxilus cornutus_Brett 1956",NA,5,NA,26.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Brett 1956",NA,26,"Luxilus cornutus"
"Luxilus","cornutus",NA,NA,"Luxilus cornutus_Brett 1956",NA,10,NA,28.6,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Brett 1956",NA,26,"Luxilus cornutus"
"Luxilus","cornutus",NA,NA,"Luxilus cornutus_Brett 1956",NA,15,NA,30.3,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Brett 1956",NA,26,"Luxilus cornutus"
"Luxilus","cornutus",NA,NA,"Luxilus cornutus_Brett 1956",NA,25,NA,31,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Brett 1956",NA,26,"Luxilus cornutus"
"Luxilus","cornutus",NA,NA,"Luxilus cornutus_Brett 1956",NA,30,NA,31,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Brett 1956",NA,26,"Luxilus cornutus"
"Notemigonus","crysoleucas",NA,NA,"Notemigonus crysoleucas_Beitinger et al. 2000",NA,26,NA,36.8,"tmax",0.37,"SD",8,NA,"LOE",0.017,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Beitinger et al. 2000",NA,12,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",45.83,-78.42,"Notemigonus crysoleucas_45.83_-78.42","Algonquin Park Ontario Canada",10,NA,29.3,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",45.83,-78.42,"Notemigonus crysoleucas_45.83_-78.42","Algonquin Park Ontario Canada",20,NA,31.8,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",41.65,-82.83,"Notemigonus crysoleucas_41.65_-82.83","Put-in Bay Ohio US",20,NA,32.1,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",41.65,-82.83,"Notemigonus crysoleucas_41.65_-82.83","Put-in Bay Ohio US",25,NA,33.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",29.48,-81.68,"Notemigonus crysoleucas_29.48_-81.68","Welaka Florida US",15,NA,30.5,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",29.48,-81.68,"Notemigonus crysoleucas_29.48_-81.68","Welaka Florida US",20,NA,31.9,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",29.48,-81.68,"Notemigonus crysoleucas_29.48_-81.68","Welaka Florida US",25,NA,33.2,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",29.48,-81.68,"Notemigonus crysoleucas_29.48_-81.68","Welaka Florida US",30,NA,34.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",NA,NA,"Notemigonus crysoleucas_Hart 1952",NA,20,NA,32,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",35.66,-97.47,"Notemigonus crysoleucas_35.66_-97.47","Central Oklahoma US",10,14,33.36,"tmax",0.73,"SD",28,NA,"OS",1,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Lutterschmidt & Hutchinson 1997",NA,118,"Notemigonus crysoleucas"
"Notemigonus","crysoleucas",35.66,-97.47,"Notemigonus crysoleucas_35.66_-97.47","Central Oklahoma US",10,14,29.13,"tmax",1.61,"SD",28,NA,"LOE",1,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Lutterschmidt & Hutchinson 1997",NA,118,"Notemigonus crysoleucas"
"Notropis","atherinoides",43.64,-79.49,"Notropis atherinoides_43.64_-79.49","Toronto Ontario Canada",25,NA,30.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notropis atherinoides"
"Notropis","atherinoides",41.65,-82.83,"Notropis atherinoides_41.65_-82.83","Put-in Bay Ohio US",25,NA,30.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Hart 1952",NA,84,"Notropis atherinoides"
"Notropis","atherinoides",35.66,-97.47,"Notropis atherinoides_35.66_-97.47","Central Oklahoma US",10,14,34.1,"tmax",0.65,"SD",8,NA,"OS",1,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Lutterschmidt & Hutchinson 1997",NA,118,"Notropis atherinoides"
"Notropis","atherinoides",35.66,-97.47,"Notropis atherinoides_35.66_-97.47","Central Oklahoma US",10,14,30.1,"tmax",0.9,"SD",8,NA,"LOE",1,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Lutterschmidt & Hutchinson 1997",NA,118,"Notropis atherinoides"
"Notropis","atherinoides",34.86,-96.73,"Notropis atherinoides_34.86_-96.73","South Canadian River",25,14,37.65,"tmax",0.4,"SD",10,NA,"OS",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Matthews & Maness 1979",NA,129,"Notropis atherinoides"
"Notropis","atherinoides",47.29,-89.98,"Notropis atherinoides_47.29_-89.98","Lake superior Minessota US",20,NA,35.2,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis atherinoides"
"Notropis","atherinoides",42.08,-81.34,"Notropis atherinoides_42.08_-81.34","Lake Erie",25,NA,32.6,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis atherinoides"
"Notropis","atherinoides",42.08,-81.34,"Notropis atherinoides_42.08_-81.34","Lake Erie",10.5,NA,27.1,"tmax",NA,"SD",NA,NA,"LOE",NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis atherinoides"
"Notropis","atherinoides",42.08,-81.34,"Notropis atherinoides_42.08_-81.34","Lake Erie",7.8,NA,28.6,"tmax",NA,"SD",NA,NA,"LOE",NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis atherinoides"
"Notropis","atherinoides",34.95,-92.49,"Notropis atherinoides_34.95_-92.49","Arkansas US",15,NA,34.5,"tmax",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis atherinoides"
"Notropis","atherinoides",42.08,-81.34,"Notropis atherinoides_42.08_-81.34","Lake Erie",5,NA,23.2,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Spotila et al. 1979",NA,186,"Notropis atherinoides"
"Notropis","atherinoides",42.08,-81.34,"Notropis atherinoides_42.08_-81.34","Lake Erie",10,NA,26.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Spotila et al. 1979",NA,186,"Notropis atherinoides"
"Notropis","atherinoides",42.08,-81.34,"Notropis atherinoides_42.08_-81.34","Lake Erie",15,NA,28.9,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Spotila et al. 1979",NA,186,"Notropis atherinoides"
"Notropis","atherinoides",42.08,-81.34,"Notropis atherinoides_42.08_-81.34","Lake Erie",20,NA,30.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Spotila et al. 1979",NA,186,"Notropis atherinoides"
"Notropis","atherinoides",42.08,-81.34,"Notropis atherinoides_42.08_-81.34","Lake Erie",25,NA,30.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Spotila et al. 1979",NA,186,"Notropis atherinoides"
"Notropis","hudsonius",42.08,-81.34,"Notropis hudsonius_42.08_-81.34","Lake Erie",10,NA,27.9,"tmax",NA,"SD",NA,NA,"LOE",NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",42.08,-81.34,"Notropis hudsonius_42.08_-81.34","Lake Erie",21.7,NA,32.8,"tmax",NA,"SD",NA,NA,"LOE",NA,NA,NA,NA,NA,NA,"adults",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",39.97,-76.48,"Notropis hudsonius_39.97_-76.48","Susquehanna River US",6,NA,26.9,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",39.97,-76.48,"Notropis hudsonius_39.97_-76.48","Susquehanna River US",12,NA,27,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",39.97,-76.48,"Notropis hudsonius_39.97_-76.48","Susquehanna River US",18,NA,26.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",39.97,-76.48,"Notropis hudsonius_39.97_-76.48","Susquehanna River US",24,NA,33.1,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",39.97,-76.48,"Notropis hudsonius_39.97_-76.48","Susquehanna River US",30,NA,33.1,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",41.24,-73.92,"Notropis hudsonius_41.24_-73.92","Hudson River US",26,NA,34.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",41.24,-73.92,"Notropis hudsonius_41.24_-73.92","Hudson River US",23,NA,37.3,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",41.24,-73.92,"Notropis hudsonius_41.24_-73.92","Hudson River US",26,NA,37.9,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",41.24,-73.92,"Notropis hudsonius_41.24_-73.92","Hudson River US",9,NA,27.7,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
"Notropis","hudsonius",41.24,-73.92,"Notropis hudsonius_41.24_-73.92","Hudson River US",22,NA,33.1,"tmax",NA,"SD",NA,NA,"death",NA,NA,NA,NA,NA,NA,"juveniles",NA,"Actinopteri",NA,"Cyprinidae","Freshwater",NA,NA,"Comte",NA,NA,"Yoder et al. 2012",NA,213,"Notropis hudsonius"
