genus,species,latitude,longitude,population_id,location_description,acclim_temp,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,life_stage,phylum,class,order,family,realm_general,realm_specific,source,original_compilation,notes,extractor,ref,citation_Rohr,reference_Comte,genus_species
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",15,7,37.51792,tmax,NA,NA,8,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",15,7,37.32248,tmax,NA,NA,5,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",15,7,36.38436,tmax,NA,NA,6,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",15,7,38.16287,tmax,NA,NA,7,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",15,7,35.99349,tmax,NA,NA,7,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,37.71336,tmax,NA,NA,7,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,37.90879,tmax,NA,NA,10,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,38.41694,tmax,NA,NA,5,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,38.80782,tmax,NA,NA,5,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,38.65147,tmax,NA,NA,8,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,39.10098,tmax,NA,NA,7,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,39.21824,tmax,NA,NA,7,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,38.90554,tmax,NA,NA,4,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,38.29967,tmax,NA,NA,8,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,37.557,tmax,NA,NA,9,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,38.10423,tmax,NA,NA,8,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Ranoidea,gracilenta,-23,143,Ranoidea gracilenta_-23_143,"Southwest Queensland, Australia",25,7,38.0456,tmax,NA,NA,7,critical,righting_ability,0.3,NA,NA,NA,Summer,NA,NA,Chordata,Amphibia,Anura,Hylidae,Terrestrial,NA,NA,intratherm_team,CTmax measured across the time. Thermal limits extracted using OOo Digitizer,FL,Johnson_1972,NA,NA,Ranoidea gracilenta
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,0,33.43182,tmax,0.25,CI,7,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,0.5,34.13636,tmax,0.25,CI,7,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,1,34.81818,tmax,0.272729999999996,CI,7,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,2,35.06818,tmax,0.295459999999998,CI,7,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,3,35.04545,tmax,0.318189999999994,CI,7,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,5,35.04545,tmax,0.295459999999998,CI,7,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,0,-3.216216,tmin,NA,CI,6,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,1,-0.6486486,tmin,0.2432432,CI,6,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,2,0.08108108,tmin,0.59459462,CI,6,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,3,1.081081,tmin,0.405405,CI,6,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,5,1.540541,tmin,0.189189,CI,6,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,7,1.756757,tmin,0.351351,CI,6,critical,righting_ability,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,0,34.55914,tmax,0.27957,CI,7,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,0.5,34.92473,tmax,0.193550000000002,CI,7,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,1,35.39785,tmax,0.236559999999997,CI,7,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,2,35.89247,tmax,0.322580000000002,CI,7,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,3,35.72043,tmax,0.107530000000004,CI,7,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,5,35.74194,tmax,0.451610000000002,CI,7,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,0,-3.426087,tmin,NA,CI,6,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,1,-1.052174,tmin,0.2086957,CI,6,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,2,-0.5565217,tmin,0.3913043,CI,6,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,3,0.7478261,tmin,0.2869569,CI,6,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,5,1.13913,tmin,0.104348,CI,6,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Desmognathus,fuscus,39.77,-84.69,Desmognathus fuscus_39.77_-84.69,"Preble County, Ohio, USA",25,7,1.165217,tmin,0.313044,CI,6,critical,onset_of_rigor,0.75,NA,NA,5,Spring,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982a,NA,NA,Desmognathus fuscus
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,0,34.05634,tmax,0.366199999999999,CI,7,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,0.5,35.35211,tmax,0.281690000000005,CI,7,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,0.75,35.74648,tmax,0.140839999999997,CI,7,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,1,35.52113,tmax,0.281689999999998,CI,7,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,2,34.95775,tmax,0.197179999999996,CI,7,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,3,35.15493,tmax,0.422530000000002,CI,7,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,5,35.52113,tmax,0.253520000000002,CI,7,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,7,35.46479,tmax,0.563380000000009,CI,7,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,0,-2.803419,tmin,0.508547,CI,6,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,1,-0.6794872,tmin,0.4786325,CI,6,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,2,-0.1111111,tmin,0.2991453,CI,6,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,3,0.8162393,tmin,0.3888887,CI,6,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,5,1.863248,tmin,0.32906,CI,6,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,7,2.282051,tmin,0.508547,CI,6,critical,righting_ability,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,0,34.64103,tmax,0.282049999999998,CI,7,critical,onset_of_rigor,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,0.5,35.87179,tmax,0.282060000000001,CI,7,critical,onset_of_rigor,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,0.75,36.23077,tmax,0.23077,CI,7,critical,onset_of_rigor,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,1,35.92308,tmax,0.205129999999997,CI,7,critical,onset_of_rigor,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,2,35.41026,tmax,0.256409999999995,CI,7,critical,onset_of_rigor,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,3,35.74359,tmax,0.307690000000001,CI,7,critical,onset_of_rigor,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
Eurycea,bislineata,39.77,-84.69,Eurycea bislineata_39.77_-84.69,"Preble County, Ohio, USA",25,5,36.05128,tmax,0.23077,CI,7,critical,onset_of_rigor,0.5,NA,NA,5,Summer,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Terrestrial,terrestrial,NA,intratherm_team,Thermal limits extracted using OOo Digitizer,FL,Layne_&_Claussen_1982ab,NA,NA,Eurycea bislineata
