Global variation in the thermal tolerances of plants,,,,,,,,,,,,
Lesley T. Lancaster and Aelys M. Humphreys,,,,,,,,,,,,
Proceedings of the National Academy of Sciences USA (2020),,,,,,,,,,,,
,,,,,,,,,,,,
Dataset S1:,,,,,,,,,,,,
,,,,,,,,,,,,
Plant species clean,Plant species pre-cleaning,Thermal Tolerance_deg.C,Tmin or Tmax,Tolerance measure,Hardened y/n,Hardening approach,Latitude,Longitude,Elevation,Plant family,Growth form,Reference (see sheet 2 for full citation information)
Saxifraga_aizoides,Saxifraga_aizoides,46.3,Tmax,LT50,no_data,,60.6,7.5,1248,Saxifragaceae,annual_herb,"Gauslaa, 1984"
Saxifraga_cespitosa,Saxifraga_cespitosa,47.4,Tmax,LT50,no_data,,60.6,7.5,1248,Saxifragaceae,cushion,"Gauslaa, 1984"
Saxifraga_cespitosa,Saxifraga_caespitosa,51,Tmax,LT50,no_data,,69.25,-53.55,33,Saxifragaceae,cushion,"Biebl, 1967"
Saxifraga_cotyledon,Saxifraga_cotyledon,49,Tmax,LT50,no_data,,62.307,9.6055,908,Saxifragaceae,perennial_herb,"Gauslaa, 1984"
Saxifraga_laciniata,Saxifraga_laciniata,-50,Tmin,FR,y,seasonal variation in the wild,43.6,143,1904,Saxifragaceae,perennial_herb,"Sakai & Ōtsuka, 1970"
Saxifraga_oppositifolia,Saxifraga_oppositifolia,-8,Tmin,LT100,no_data,,47.3,11.4,2200,Saxifragaceae,cushion,"Larcher & Wagner, 1976"
Saxifraga_oppositifolia,Saxifraga_oppositifolia,38,Tmax,Tmax,no_data,,47.42,11.47,2300,Saxifragaceae,cushion,"Larcher & Wagner, 1976"
Saxifraga_oppositifolia,Saxifraga_oppositifolia,47,Tmax,LT100,no_data,,47.3,11.4,2200,Saxifragaceae,cushion,"Larcher & Wagner, 1976"
Saxifraga_oppositifolia,Saxifraga_oppositifolia,49.1,Tmax,LT50,no_data,,62.307,9.6055,908,Saxifragaceae,cushion,"Gauslaa, 1984"
Saxifraga_rivularis,Saxifraga_rivularis,46.5,Tmax,LT50,no_data,,60.6,7.5,1248,Saxifragaceae,perennial_herb,"Gauslaa, 1984"
Saxifraga_tricuspidata,Saxifraga_tricuspidata,51,Tmax,LT50,no_data,,69.25,-53.55,33,Saxifragaceae,cushion,"Biebl, 1967"
Scaevola_sp.,Scaevola_sp.,57.42,Tmax,Tmax,y,seasonal variation in the wild,-30.24,115.07,23,Goodeniaceae,shrub,"O’sullivan et al., 2017"
Schlegelia_brachyantha,Schlegelia_portoricensis,2.5,Tmin,LT50,no_data,,18.3,-66.5,NA,Schlegeliaceae,shrub,"Biebl, 1964"
Schleichera_oleosa,Schleichera_oleosa,52.5,Tmax,Tcrit,no_data,,14.93,74.5,NA,Sapindaceae,tree,"Sastry et al., 2018"
Sclerolaena_diacantha,Sclerolaena_diacantha,46.47,Tmax,T50,n,seasonal variation in the wild,-30.267,120.7,450,Amaranthaceae,perennial_herb,"Zhu et al., 2018"
Sclerolaena_diacantha,Sclerolaena_diacantha,49.29,Tmax,T50,y,seasonal variation in the wild,-30.267,120.7,450,Amaranthaceae,perennial_herb,"Zhu et al., 2018"
Sclerolaena_diacantha,Sclerolaena_dicantha,59.9,Tmax,Tmax,y,seasonal variation in the wild,-30.26,120.69,459,Amaranthaceae,perennial_herb,"O’sullivan et al., 2017"
Selaginella_denticulata,Selaginella_deniticulata,-4,Tmin,FR,no_data,,39.7,2.7,NA,Selaginellaceae,perennial_herb,"Kappen, 1964"
Selaginella_krugii,Selaginella_krugii,0,Tmin,LT50,no_data,,18.3,-66.5,NA,Selaginellaceae,perennial_herb,"Biebl, 1964"
Selaginella_krugii,Selaginella_krugii,49,Tmax,LT50,no_data,,18.3,-66.5,NA,Selaginellaceae,perennial_herb,"Biebl, 1964"
Semele_androgyna,Semele_androgyna,54,Tmax,LT50,no_data,,28.7,-18,NA,Asparagaceae,perennial_herb,"Lösch, 1980"
Sempervivum_montanum,Sempervivum_montanum,39.5,Tmax,Tmax,no_data,,47,11,2200,Crassulaceae,shrub,"Larcher & Wagner, 1976"
Senecio_formosus,Senecio_formosus,-9.3,Tmin,LT50,no_data,,8.867,-70.75,4200,Asteraceae,perennial_herb,"Squeo et al., 1991"
Senecio_formosus,Senecio_formosus,-7.4,Tmin,LT50,no_data,,-0.33,-78.2,4138,Asteraceae,perennial_herb,"Sklenář et al., 2010"
Senecio_keniensis,Senecio_keniensis,-10,Tmin,LT50,no_data,,-0.157,37.307,4100,Asteraceae,shrub,"Beck, 1994"
Senecio_keniodendron,Senecio_keniodendron,-14,Tmin,LT50,no_data,,-0.157,37.307,4200,Asteraceae,tree,"Beck, 1994"
Senecio_keniodendron,Senecio_keniodendron,-5,Tmin,LT50,no_data,,-0.157,37.307,4200,Asteraceae,tree,"Beck, 1994"
Senecio_purtschelleri,Senecio_purtschelleri,-14,Tmin,LT50,no_data,,-0.157,37.307,4250,Asteraceae,perennial_herb,"Beck, 1994"
Senna_artemisioides,Senna_artemisioides_ssp._coriacea,63.16,Tmax,Tmax,y,seasonal variation in the wild,-34.04,140.67,35,Fabaceae,shrub,"O’sullivan et al., 2017"
Senna_artemisioides,Senna_artemisioides_ssp._filifolia,64.71,Tmax,Tmax,y,seasonal variation in the wild,-34.04,140.67,35,Fabaceae,shrub,"O’sullivan et al., 2017"
Senna_italica,Cassia_aschreck,49,Tmax,LT50,no_data,,20.7,-13,317,Fabaceae,shrub,"Lange, 1959"
Senna_pleurocarpa,Senna_pleurocarpa,50.5,Tmax,T50,no_data,,-32.46,137.74,14,Fabaceae,shrub,"Curtis, 2017"
Sequoia_sempervirens,Sequoia_sempervirens,-15,Tmin,FR,y,laboratory acclimation,47.61,-122.31,111,Cupressaceae,tree,"Sakai & Weiser, 1973"
Sequoiadendron_giganteum,Sequoia_gigantea,-20,Tmin,FR,y,laboratory acclimation,48.76,-122.45,36,Cupressaceae,tree,"Sakai & Weiser, 1973"
Silene_acaulis,Silene_acaulis,-7,Tmin,LT50,no_data,,69.25,-53.55,33,Caryophyllaceae,cushion,"Biebl, 1967"
Silene_acaulis,Silene_acaulis,49.7,Tmax,LT50,no_data,,60.6,7.5,1248,Caryophyllaceae,cushion,"Gauslaa, 1984"
Silene_acaulis,Silene_acaulis,51,Tmax,LT50,no_data,,69.25,-53.55,33,Caryophyllaceae,cushion,"Biebl, 1967"
Silene_dioica,Silene_dioica,48.7,Tmax,LT50,no_data,,59.67,10.78,105,Caryophyllaceae,perennial_herb,"Gauslaa, 1984"
Silene_suecica,Lychnis_alpine,50.3,Tmax,LT50,no_data,,60.6,7.5,1248,Caryophyllaceae,perennial_herb,"Gauslaa, 1984"
Sloanea_woollsii,Sloanea_woollsii,-4.4,Tmin,LT50,no_data,,-30.7167,152.7167,60,Elaeocarpaceae,tree,"Cunningham & Read, 2006"
Sloanea_woollsii,Sloanea_woollsii,51.3,Tmax,LT50,no_data,,-30.7167,152.7167,60,Elaeocarpaceae,tree,"Cunningham & Read, 2006"
Smilax_aspera,Smilax_aspera,54,Tmax,LT50,no_data,,41.68,2.788,28,Smilacaceae,perennial_herb,"Lange & Lange, 1963"
Smilax_canariensis,Smilax_canariensis,47,Tmax,LT50,no_data,,28.7,-18,NA,Smilacaceae,perennial_herb,"Lösch, 1980"
Solanum_melongena,Solanum_melongena,43.5,Tmax,LT50,no_data,,41.68,2.788,28,Solanaceae,perennial_herb,"Lange & Lange, 1963"
Solanum_orbiculatum,Solanum_orbiculatum,51.6,Tmax,T50,no_data,,-32.46,137.74,14,Solanaceae,shrub,"Curtis, 2017"
Soldanella_minima,Soldanella_pusilla,-6,Tmin,LT100,no_data,,47.22,11.5,1900,Primulaceae,perennial_herb,"Larcher & Wagner, 1976"
Soldanella_minima,Soldanella_pusilla,48,Tmax,LT100,no_data,,47.22,11.5,1900,Primulaceae,perennial_herb,"Larcher & Wagner, 1976"
Solidago_virgaurea,Solidago_virgaurea,47.4,Tmax,LT50,no_data,,60.6,7.5,1248,Asteraceae,perennial_herb,"Gauslaa, 1984"
Sophora_chrysophylla,Sophora_chrysophylla,-11.8,Tmin,FT,no_data,,20.71,-156.25,NA,Fabaceae,tree,"Lipp et al., 1994"
Sophora_microphylla,Sophora_microphylla,-6.7,Tmin,LT50,y,seasonal variation in the wild,-45.84,170.4,290,Fabaceae,shrub,"Darrow et al., 2001"
Sophora_microphylla,Sophora_microphylla,-1.8,Tmin,LT50,n,seasonal variation in the wild,-45.84,170.4,290,Fabaceae,shrub,"Darrow et al., 2001"
Sorbus_aucuparia,Sorbus_aucuparia,-44,Tmin,LT50,no_data,,47.33,11.55,1264,Rosaceae,tree,"Charra-Vaskou et al., 2012"
Sorbus_aucuparia,Sorbus_aucuparia,-41,Tmin,LT50,no_data,,47.27,11.37,702,Rosaceae,tree,"Charra-Vaskou et al., 2012"
Sorbus_aucuparia,Sorbus_aucuparia,-39,Tmin,LT50,no_data,,45.6,2.81,1330,Rosaceae,tree,"Charra-Vaskou et al., 2012"
Sorbus_aucuparia,Sorbus_aucuparia,-38,Tmin,LT50,no_data,,45.77,3.08,390,Rosaceae,tree,"Charra-Vaskou et al., 2012"
Sorbus_matsumurana,Sorbus_matsumurana,-25,Tmin,FR,no_data,,43.6,143,1904,Rosaceae,tree,"Sakai & Ōtsuka, 1970"
Spyridium_globulosum,Spyridium_globulosum,60.58,Tmax,Tmax,y,seasonal variation in the wild,-30.18,115,6,Rhamnaceae,shrub,"O’sullivan et al., 2017"
Stegnogramma_pozoi,Stegnogramma_pozoi,-5,Tmin,LT50,no_data,,43.25,142.65,NA,Thelypteridaceae,perennial_herb,"Sato, 1982"
Steiropteris_deltoidea,Drypoteris_deltoidea,0,Tmin,LT50,no_data,,18.3,-66.5,NA,Thelypteridaceae,perennial_herb,"Biebl, 1964"
Steiropteris_deltoidea,Drypoteris_deltoidea,44.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Thelypteridaceae,perennial_herb,"Biebl, 1964"
Stellaria_longipes,Stellaria_crassipes,48,Tmax,LT50,no_data,,62.307,9.6055,908,Caryophyllaceae,perennial_herb,"Gauslaa, 1984"
Stellaria_nemorum,Stellaria_nemorum,46.7,Tmax,LT50,no_data,,59.67,10.78,105,Caryophyllaceae,perennial_herb,"Gauslaa, 1984"
Stenocereus_thurberi,Stenocerus_thurberi,-9,Tmin,LT50,y,laboratory acclimation,30.66,-112.1,407,Cactaceae,shrub,"Nobel, 1982"
Stenocereus_thurberi,Stenocerus_thurberi,-6.1,Tmin,LT50,n,laboratory acclimation,30.66,-112.1,407,Cactaceae,shrub,"Nobel, 1982"
Stenocereus_thurberi,Stenocereus_thurberi,48.5,Tmax,Tmax,no_data,,27.98,-110.95,52,Cactaceae,shrub,"Smith et al., 1984"
Stenocereus_thurberi,Stenocereus_thurberi,48.7,Tmax,Tmax,no_data,,28.8,-110.34,408,Cactaceae,shrub,"Smith et al., 1984"
Stenocereus_thurberi,Stenocereus_thurberi,49.2,Tmax,Tmax,no_data,,27.12,-109.18,195,Cactaceae,shrub,"Smith et al., 1984"
Stenocereus_thurberi,Stenocereus_thurberi,49.6,Tmax,Tmax,no_data,,25.98,-108.98,22,Cactaceae,shrub,"Smith et al., 1984"
Stenocereus_thurberi,Stenocereus_thurberi,49.6,Tmax,Tmax,no_data,,29.7,-111.03,540,Cactaceae,shrub,"Smith et al., 1984"
Stenocereus_thurberi,Stenocereus_thurberi,49.6,Tmax,Tmax,no_data,,29.9,-109.42,790,Cactaceae,shrub,"Smith et al., 1984"
Stenocereus_thurberi,Stenocereus_thurberi,49.7,Tmax,Tmax,no_data,,25.32,-107.97,79,Cactaceae,shrub,"Smith et al., 1984"
Stenocereus_thurberi,Stenocereus_thurberi,49.9,Tmax,Tmax,no_data,,30.67,-110.56,1283,Cactaceae,shrub,"Smith et al., 1984"
Stenocereus_thurberi,Stenocereus_thurberi,50.3,Tmax,Tmax,no_data,,31.48,-112.57,654,Cactaceae,shrub,"Smith et al., 1984"
Stenocereus_thurberi,Stenocereus_thurberi,50.3,Tmax,Tmax,no_data,,32.23,-112.8,509,Cactaceae,shrub,"Smith et al., 1984"
Sterculia_pruriens,Sterculia_pruriens,53.03,Tmax,Tmax,y,seasonal variation in the wild,5.27,-52.92,21,Malvaceae,tree,"O’sullivan et al., 2017"
Sticherus_bifidus,Gleichenia_bifida,45.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Gleicheniaceae,perennial_herb,"Biebl, 1964"
Stipa_capillata,Stipa_capillata,-33,Tmin,LT50,y,seasonal variation in the wild,46.67,10.58,964,Poaceae,perennial_herb,"Larcher et al., 1989"
Stipa_capillata,Stipa_capillata,57,Tmax,LT50,n,seasonal variation in the wild,46.67,10.58,964,Poaceae,perennial_herb,"Larcher et al., 1989"
Stipa_pennata,Stipa_eriocaulis,-36,Tmin,LT50,y,seasonal variation in the wild,46.67,10.58,964,Poaceae,perennial_herb,"Larcher et al., 1989"
Stipa_pennata,Stipa_eriocaulis,57,Tmax,LT50,n,seasonal variation in the wild,46.67,10.58,964,Poaceae,perennial_herb,"Larcher et al., 1989"
Streblus_heterophyllus,Streblus_heterophyllus,-6.5,Tmin,LT50,y,seasonal variation in the wild,-45.86,170.4,20,Moraceae,tree,"Darrow et al., 2001"
Streblus_heterophyllus,Streblus_heterophyllus,-2.3,Tmin,LT50,n,seasonal variation in the wild,-45.86,170.4,20,Moraceae,tree,"Darrow et al., 2001"
Struthiopteris_hancockii,Struthiopteris_niponica,-20,Tmin,LT50,no_data,,43.25,142.65,NA,Blechnaceae,perennial_herb,"Sato, 1982"
Styrax_camporum,Styrax_camporum,57.31,Tmax,Tmax,y,seasonal variation in the wild,-13.19,-71.59,3000,Styracaceae,tree,"O’sullivan et al., 2017"
Suaeda_fruticosa,Suaeda_fruticosa,48,Tmax,LT50,no_data,,18.1,-16,3,Amaranthaceae,shrub,"Lange, 1959"
Swartzia_polyphylla,Swartzia_polyphylla,62.21,Tmax,Tmax,y,seasonal variation in the wild,-3.95,-73.43,114,Fabaceae,tree,"O’sullivan et al., 2017"
Swartzia_tessmannii,Swartzia_tessmannii,50.76,Tmax,Tmax,y,seasonal variation in the wild,-3.95,-73.43,114,Fabaceae,tree,"O’sullivan et al., 2017"
Symphonia_globulifera,Symphonia_globulifera,61.65,Tmax,Tmax,y,seasonal variation in the wild,5.27,-52.92,21,Clusiaceae,tree,"O’sullivan et al., 2017"
Symphyogyna_trivitatta,Symphyogyna_trivittata,-3.5,Tmin,LT50,no_data,,18.3,-66.5,NA,Pallaviciniaceae,bryophyte,"Biebl, 1964"
Symphyogyna_trivitatta,Symphyogyna_trivittata,33.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Pallaviciniaceae,bryophyte,"Biebl, 1964"
Symplocos_racemosa,Symplacos_racemosa,51.2,Tmax,Tmax,no_data,,23.68,101.98,770,Symplocaceae,shrub,"Zhang et al., 2012"
Syngonium_auritum,Syngonium_auritum,-2.6,Tmin,LT50,no_data,,18.3,-66.5,NA,Araceae,perennial_herb,"Biebl, 1964"
Syngonium_auritum,Syngonium_auritum,53,Tmax,LT50,no_data,,18.3,-66.5,NA,Araceae,perennial_herb,"Biebl, 1964"
Syzygium_cumini,Syzygium_cumini,52.5,Tmax,Tcrit,no_data,,14.93,74.5,NA,Myrtaceae,tree,"Sastry et al., 2018"
Syzygium_graveolens,Acmena_graveolens,47.05,Tmax,T50,y,seasonal variation in the wild,-17,145.27,567,Myrtaceae,tree,"Zhu et al., 2018"
Syzygium_graveolens,Acmena_graveolens,57.95,Tmax,Tmax,y,seasonal variation in the wild,-16.1,145.45,90,Myrtaceae,tree,"O’sullivan et al., 2017"
Syzygium_johnsonii,Syzgium_johnsonii,55.75,Tmax,Tmax,y,seasonal variation in the wild,-17.12,145.63,728,Myrtaceae,tree,"O’sullivan et al., 2017"
Syzygium_sayeri,Syzygium_sayeri,47.81,Tmax,T50,y,seasonal variation in the wild,-17,145.27,567,Myrtaceae,tree,"Zhu et al., 2018"
Syzygium_sayeri,Syzygium_sayeri,57.88,Tmax,Tmax,y,seasonal variation in the wild,-16.1,145.45,90,Myrtaceae,tree,"O’sullivan et al., 2017"
Syzygium_smithii,Acmena_smithii_var._smithii,-6.7,Tmin,LT50,no_data,,-37.4167,149.7667,200,Myrtaceae,tree,"Cunningham & Read, 2006"
Syzygium_smithii,Acmena_smithii_var._smithii,49.4,Tmax,LT50,no_data,,-37.4167,149.7667,200,Myrtaceae,tree,"Cunningham & Read, 2006"
Tabebuia_insignis,Tabebuia_insignis,52.15,Tmax,Tmax,y,seasonal variation in the wild,5.27,-52.92,21,Bignoniaceae,tree,"O’sullivan et al., 2017"
Tamarix_senegalensis,Tamarix_senegalensis,47,Tmax,LT50,no_data,,18.1,-16,3,Tamaricaceae,shrub,"Lange, 1959"
Tamarix_senegalensis,Tamarix_senegalensis,50,Tmax,LT50,no_data,,17.02,-16.07,16,Tamaricaceae,shrub,"Lange, 1959"
Taralea_oppositifolia,Taralea_oppositifolia,59.39,Tmax,Tmax,y,seasonal variation in the wild,-3.95,-73.43,114,Fabaceae,tree,"O’sullivan et al., 2017"
Taraxacum_officinale,Taraxacum_officinale,-7,Tmin,LT50,no_data,,47.5,14,NA,Asteraceae,perennial_herb,"Maier, 1971"
Taraxacum_officinale,Taraxacum_officinale,44,Tmax,LT50,no_data,,47.5,14,NA,Asteraceae,perennial_herb,"Maier, 1971"
Tasmannia_lanceolata,Tasmannia_lanceolata_,56.48,Tmax,Tmax,y,seasonal variation in the wild,-43.09,146.68,257,Winteraceae,shrub,"O’sullivan et al., 2017"
Taxodium_distichum,Taxodium_distichum,-30,Tmin,FR,y,laboratory acclimation,33.37,-91.02,35,Cupressaceae,tree,"Sakai & Weiser, 1973"
Taxodium_distichum,Taxodium_distichum,-30,Tmin,FR,y,laboratory acclimation,38,-87.6,114,Cupressaceae,tree,"Sakai & Weiser, 1973"
Templetonia_egena,Templetonia_egena,58.45,Tmax,Tmax,y,seasonal variation in the wild,-34.04,140.67,35,Fabaceae,shrub,"O’sullivan et al., 2017"
Terminalia_bellirica,Terminalia_bellirica,54.5,Tmax,Tcrit,no_data,,14.93,74.5,NA,Combretaceae,tree,"Sastry et al., 2018"
Terminalia_chebula,Terminalia_chebula,53.5,Tmax,Tcrit,no_data,,14.93,74.5,NA,Combretaceae,tree,"Sastry et al., 2018"
Terminalia_franchetii,Terminalia_franchetii,48.3,Tmax,Tmax,no_data,,23.68,101.98,770,Combretaceae,tree,"Zhang et al., 2012"
Terminthia_paniculata,Terminithia_paniculata,50.8,Tmax,Tmax,no_data,,23.68,101.98,770,Anarcadiaceae,shrub,"Zhang et al., 2012"
Tetraena_fontanesii,Zygophyllum_fontanesii,50,Tmax,LT50,no_data,,17.02,-16.07,16,Zygophyllaceae,shrub,"Lange, 1959"
Tetraena_gaetula,Zygophyllum_waterlotii,47,Tmax,LT50,no_data,,18.1,-16,3,Zygophyllaceae,shrub,"Lange, 1959"
Thaumatococcus_daniellii,Thaumatococcus_danielii,49,Tmax,LT50,no_data,,5.35,-4.14,63,Marantaceae,perennial_herb,"Lange, 1959"
Theobroma_subincanum,Theobroma_subincanum,51.64,Tmax,Tmax,y,seasonal variation in the wild,5.27,-52.92,21,Malvaceae,tree,"O’sullivan et al., 2017"
Thuidium_urceolatum,Thuidium_urceolatum,-3.5,Tmin,LT50,no_data,,18.3,-66.5,NA,Thuidiaceae,bryophyte,"Biebl, 1964"
Thuidium_urceolatum,Thuidium_urceolatum,36.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Thuidiaceae,bryophyte,"Biebl, 1964"
Thuja_occidentalis,Thuja_occidentalis,-80,Tmin,FR,y,laboratory acclimation,45,-92.9,283,Cupressaceae,tree,"Sakai & Weiser, 1973"
Thuja_occidentalis,Thuja_occidentalis,55.09,Tmax,Tmax,y,seasonal variation in the wild,47.96,-91.75,420,Cupressaceae,tree,"O’sullivan et al., 2017"
Thuja_plicata,Thuja_plicata,-30,Tmin,FR,y,laboratory acclimation,44.56,-123.29,74,Cupressaceae,tree,"Sakai & Weiser, 1973"
Thuja_plicata,Thuja_plicata,-30,Tmin,FR,y,laboratory acclimation,47.61,-122.31,111,Cupressaceae,tree,"Sakai & Weiser, 1973"
Tidestromia_suffruticosa,Tidestromia_oblongifolia,52,Tmax,Tmax,no_data,,36.53,-116.93,-78,Amaranthaceae,perennial_herb,"Berry & Bjorkman, 1980"
Tilia_americana,Tilia_americana,-80,Tmin,FR,y,laboratory acclimation,45,-92.9,283,Malvaceae,tree,"Sakai & Weiser, 1973"
Toxicodendron_diversilobum,Toxicodendron_diversilobum,59.1,Tmax,Tmax,no_data,,37.4,-122.2,80,Anacardiaceae,shrub,"Knight & Ackerly, 2002"
Trachycarpus_fortunei,Trachycarpus_fortunei,-15,Tmin,LT100,y,seasonal variation in the wild,45.883,10.8333,70,Arecaceae,tree,"Larcher, 1954"
Trachycarpus_fortunei,Trachycarpus_fort.,-13,Tmin,LT100,n,seasonal variation in the wild,45.883,10.8333,70,Arecaceae,tree,"Larcher, 1954"
Traganum_moquinii,Traganum_moquini,48,Tmax,LT50,no_data,,18.1,-16,3,Amaranthaceae,shrub,"Lange, 1959"
Trichilia_heudelotii,Trichilia_heudelotii,48,Tmax,LT50,no_data,,5.35,-4.14,63,Meliaceae,tree,"Lange, 1959"
Trichocereus_candicans,Trichocerus_candicans,-7.4,Tmin,LT50,y,laboratory acclimation,-32.53,-69,1698,Cactaceae,shrub,"Nobel, 1982"
Trichocolea_elliottii,Trichocolea_elliottii,-3.5,Tmin,LT50,no_data,,18.3,-66.5,NA,Trichocoleaceae,bryophyte,"Biebl, 1964"
Trichocolea_elliottii,Trichocolea_elliottii,33.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Trichocoleaceae,bryophyte,"Biebl, 1964"
Trichomanes_rigidum,Trichomanes_rigidum,0,Tmin,LT50,no_data,,18.3,-66.5,NA,Hymenophyllaceae,perennial_herb,"Biebl, 1964"
Trichomanes_rigidum,Trichomanes_rigidum,47,Tmax,LT50,no_data,,18.3,-66.5,NA,Hymenophyllaceae,perennial_herb,"Biebl, 1964"
Trifolium_repens,Trifolium_repens,-20.3,Tmin,LT50,y,laboratory acclimation,67.333,14.43,0,Fabaceae,perennial_herb,"Svenning et al., 1997"
Trifolium_repens,Trifolium_repens,-17.8,Tmin,LT50,y,laboratory acclimation,58.764,5.649,72,Fabaceae,perennial_herb,"Svenning et al., 1997"
Trifolium_repens,Trifolium_repens,-7.5,Tmin,LT50,n,laboratory acclimation,67.333,14.43,0,Fabaceae,perennial_herb,"Svenning et al., 1997"
Trifolium_repens,Trifolium_repens,-6,Tmin,LT50,n,laboratory acclimation,58.764,5.649,72,Fabaceae,perennial_herb,"Svenning et al., 1997"
Trilophozia_quinquedentata,Tritomeria_quinquedanta,43,Tmax,LT50,no_data,,69.25,-53.55,33,Lophoziaceae,bryophyte,"Biebl, 1967"
Triodia_irritans,Triodia_irritans,54.3,Tmax,T50,no_data,,-32.46,137.74,14,Poaceae,perennial_herb,"Curtis, 2017"
Triodia_sp.,Tridodia_(spinifex),59.7,Tmax,Tmax,y,seasonal variation in the wild,-34.04,140.67,35,Poaceae,perennial_herb,"O’sullivan et al., 2017"
Tristaniopsis_laurina,Tristaniopsis_laurina,-7,Tmin,LT50,no_data,,-37.7,147.3667,150,Myrtaceae,tree,"Cunningham & Read, 2006"
Tristaniopsis_laurina,Tristaniopsis_laurina,50.5,Tmax,LT50,no_data,,-37.7,147.3667,150,Myrtaceae,tree,"Cunningham & Read, 2006"
Triticum_aestivum,Triticum_aestivum,-20,Tmin,LT100,no_data,,46.8186,-100.92282,513,Poaceae,annual_herb,"Bauer & Black, 1990"
Triticum_aestivum,Triticum_aestivum,-20,Tmin,LT100,no_data,,46.8186,-100.92282,513,Poaceae,annual_herb,"Bauer & Black, 1990"
Triticum_aestivum,Triticum_aestivum,-18,Tmin,LT100,no_data,,46.8186,-100.92282,513,Poaceae,annual_herb,"Bauer & Black, 1990"
Tsuga_canadensis,Tsuga_canadensis,-60,Tmin,FR,y,laboratory acclimation,41.38,-72.94,45,Pinaceae,tree,"Sakai & Weiser, 1973"
Tsuga_heterophylla,Tsuga_heterophylla,-40,Tmin,FR,y,laboratory acclimation,58.41,-134.676,418,Pinaceae,tree,"Sakai & Weiser, 1973"
Tsuga_heterophylla,Tsuga_heterophylla,-20,Tmin,FR,y,laboratory acclimation,44.56,-123.29,74,Pinaceae,tree,"Sakai & Weiser, 1973"
Tsuga_heterophylla,Tsuga_heterophylla,-20,Tmin,FR,y,laboratory acclimation,47.61,-122.31,111,Pinaceae,tree,"Sakai & Weiser, 1973"
Tsuga_mertensiana,Tsuga_mertensiana,-20,Tmin,FR,y,laboratory acclimation,47.61,-122.31,111,Pinaceae,tree,"Sakai & Weiser, 1973"
Tussilago_farfara,Tussilago_farfara,45.3,Tmax,LT50,no_data,,59.67,10.78,105,Asteraceae,perennial_herb,"Gauslaa, 1984"
Ulmus_americana,Ulmus_americana,-80,Tmin,FR,y,laboratory acclimation,45,-92.9,283,Ulmaceae,tree,"Sakai & Weiser, 1973"
Ulmus_glabra,Ulmus_glabra,48.4,Tmax,LT50,no_data,,59.67,10.78,105,Ulmaceae,tree,"Gauslaa, 1984"
Urtica_dioica,Urtica_dioica,-7,Tmin,LT50,no_data,,47.5,14,NA,Urticaceae,perennial_herb,"Maier, 1971"
Urtica_dioica,Urtica_dioica,44,Tmax,LT50,no_data,,47.5,14,NA,Urticaceae,perennial_herb,"Maier, 1971"
Vaccinium_angustifolium,Vaccinium_nigrum,-20,Tmin,FR,no_data,,43.6,143,1904,Ericaceae,shrub,"Sakai & Ōtsuka, 1970"
Vaccinium_crenatum,Vaccinium_cruentum,-5,Tmin,FR,no_data,,-5.8,144,3400,Ericaceae,shrub,"Sakai & Larcher, 1987"
Vaccinium_myrtillus,Vaccinium_myrtillus,-20,Tmin,LT50,y,laboratory acclimation,65,25.57,20,Ericaceae,shrub,"Taulavuori et al., 2004"
Vaccinium_myrtillus,Vaccinium_myrtillus,-10,Tmin,LT50,n,laboratory acclimation,65,25.57,20,Ericaceae,shrub,"Taulavuori et al., 2004"
Vaccinium_myrtillus,Vaccinium_myrtilllus,53.95,Tmax,Tmax,y,seasonal variation in the wild,63.82,20.31,29,Ericaceae,shrub,"O’sullivan et al., 2017"
Vaccinium_reticulatum,Vaccinium_reticulatum,-15,Tmin,FT,no_data,,20.71,-156.25,NA,Ericaceae,shrub,"Lipp et al., 1994"
Vaccinium_uliginosum,Vaccinium_uliginosum,-20,Tmin,FR,y,seasonal variation in the wild,43.6,143,1904,Ericaceae,shrub,"Sakai & Ōtsuka, 1970"
Vaccinium_uliginosum,Vaccinium_uliginosum,-10,Tmin,FR,no_data,,43.6,143,1904,Ericaceae,shrub,"Sakai & Ōtsuka, 1970"
Vaccinium_uliginosum,Vaccinium_uliginosum,-5.5,Tmin,LT50,no_data,,69.25,-53.55,33,Ericaceae,shrub,"Biebl, 1967"
Vaccinium_uliginosum,Vaccinium_uliginosum,45,Tmax,LT50,no_data,,69.25,-53.55,33,Ericaceae,shrub,"Biebl, 1967"
Vaccinium_vitis-idaea,Vaccinium_vitis-ideae,-70,Tmin,FR,y,seasonal variation in the wild,43.6,143,1904,Ericaceae,shrub,"Sakai & Ōtsuka, 1970"
Vaccinium_vitis-idaea,Vaccinium_vitis-ideae,-20,Tmin,FR,no_data,,43.6,143,1904,Ericaceae,shrub,"Sakai & Ōtsuka, 1970"
Vaccinium_vitis-idaea,Vaccinium_vitis-ideae,-7,Tmin,FR,n,seasonal variation in the wild,43.6,143,1904,Ericaceae,shrub,"Sakai & Ōtsuka, 1970"
